"filename", "language", "JavaScript", "CSS", "YAML", "Vue", "XML", "SCSS", "JSON", "Markdown", "HTML", "comment", "blank", "total"
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/json-build/reader/MongoDBReader.vue", "Vue", 0, 0, 0, 159, 0, 0, 0, 0, 0, 8, 3, 170
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/json-build/reader/RDBMSReader.vue", "Vue", 0, 0, 0, 214, 0, 0, 0, 0, 0, 9, 3, 226
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/json-build/writer.vue", "Vue", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 3, 61
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/json-build/writer/HBaseWriter.vue", "Vue", 0, 0, 0, 214, 0, 0, 0, 0, 0, 7, 3, 224
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/json-build/writer/HiveWriter.vue", "Vue", 0, 0, 0, 231, 0, 0, 0, 0, 0, 7, 3, 241
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/json-build/writer/MongoDBWriter.vue", "Vue", 0, 0, 0, 183, 0, 0, 0, 0, 0, 7, 3, 193
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/json-build/writer/RDBMSWriter.vue", "Vue", 0, 0, 0, 222, 0, 0, 0, 0, 0, 8, 2, 232
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/busReader.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/busWriter.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 10
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/components/fieldMapper.vue", "Vue", 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 3, 160
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/index.vue", "Vue", 0, 0, 0, 725, 0, 0, 0, 0, 0, 34, 9, 768
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/mapper.vue", "Vue", 0, 0, 0, 44, 0, 0, 0, 0, 0, 4, 1, 49
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/reader.vue", "Vue", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 2, 42
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/reader/HBaseReader.vue", "Vue", 0, 0, 0, 193, 0, 0, 0, 0, 0, 8, 3, 204
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/reader/HiveReader.vue", "Vue", 0, 0, 0, 196, 0, 0, 0, 0, 0, 8, 3, 207
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/reader/MongoDBReader.vue", "Vue", 0, 0, 0, 159, 0, 0, 0, 0, 0, 8, 3, 170
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/reader/RDBMSReader.vue", "Vue", 0, 0, 0, 334, 0, 0, 0, 0, 0, 13, 3, 350
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/writer.vue", "Vue", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 3, 61
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/writer/HBaseWriter.vue", "Vue", 0, 0, 0, 214, 0, 0, 0, 0, 0, 7, 3, 224
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/writer/HiveWriter.vue", "Vue", 0, 0, 0, 231, 0, 0, 0, 0, 0, 7, 3, 241
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/writer/MongoDBWriter.vue", "Vue", 0, 0, 0, 183, 0, 0, 0, 0, 0, 7, 3, 193
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/jsonQuality/writer/RDBMSWriter.vue", "Vue", 0, 0, 0, 222, 0, 0, 0, 0, 0, 8, 2, 232
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/metaModel/dataMeta/AddUpdateMeta.vue", "Vue", 0, 0, 0, 322, 0, 0, 0, 0, 0, 4, 5, 331
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/metaModel/dataMeta/HistoryDetail.vue", "Vue", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 6, 123
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/metaModel/dataMeta/SetCombinRealation.vue", "Vue", 0, 0, 0, 351, 0, 0, 0, 0, 0, 0, 6, 357
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/metaModel/index.vue", "Vue", 0, 0, 0, 523, 0, 0, 0, 0, 0, 0, 9, 532
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/question/index.vue", "Vue", 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 5, 282
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/question/questionData/DealOpterate.vue", "Vue", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 7, 111
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/question/questionData/OperateLog.vue", "Vue", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 6, 58
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/question/questionData/QuestionDetail.vue", "Vue", 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 8, 133
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/registry/index.vue", "Vue", 0, 0, 0, 168, 0, 0, 0, 0, 0, 2, 5, 175
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/datax/user/index.vue", "Vue", 0, 0, 0, 226, 0, 0, 0, 0, 0, 0, 4, 230
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/error-log/components/ErrorTestA.vue", "Vue", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 2, 14
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/error-log/components/ErrorTestB.vue", "Vue", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/error-log/index.vue", "Vue", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 4, 33
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/error-page/401.vue", "Vue", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 4, 100
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/error-page/404.vue", "Vue", 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 4, 229
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/login/auth-redirect.vue", "Vue", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/login/components/SocialSignin.vue", "Vue", 0, 0, 0, 58, 0, 0, 0, 0, 0, 11, 4, 73
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/login/index.vue", "Vue", 0, 0, 0, 232, 0, 0, 0, 0, 0, 37, 12, 281
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/permission/components/SwitchRoles.vue", "Vue", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 2, 33
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/permission/directive.vue", "Vue", 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 11, 112
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/permission/page.vue", "Vue", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/permission/role.vue", "Vue", 0, 0, 0, 239, 0, 0, 0, 0, 0, 9, 23, 271
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/profile/components/Account.vue", "Vue", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 2, 39
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/profile/components/Activity.vue", "Vue", 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 20, 186
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/profile/components/Timeline.vue", "Vue", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 2, 44
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/profile/components/UserCard.vue", "Vue", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 18, 135
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/profile/index.vue", "Vue", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 6, 69
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/redirect/index.vue", "Vue", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/views/tool/jsonFormat.vue", "Vue", 0, 0, 0, 55, 0, 0, 0, 0, 0, 2, 5, 62
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/vue.config.js", "JavaScript", 148, 0, 0, 0, 0, 0, 0, 0, 0, 70, 10, 228
"Total", "-", 6010, 68, 10, 39717, 203, 915, 124, 27, 14, 2544, 2115, 51747
